		 Art.Nr.									   Artikelbezeichnung											Preis D			Preis CH			   VE																																		 Kategorie				   Unterkategorie																																							   Lagerbestand																																																																																																																														Farbe			GrÃ¶Ãe		  Kennzeichen													
         319782,               ,                  KÃ¼bel Ricardo rot 16cm,                  KÃ¼bel Ricardo rot 16cm,    2.59,       0,    3.59,       0,     6,      ,      ,      ,        ,          ,          ,         2,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              2,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,            rot,               ,              319766,26        ,0       ,0       ,0       ,0       ,0       ,0,
         319803,               ,               KÃ¼bel Sandra crema 11.5cm,               KÃ¼bel Sandra crema 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,      1728,19.04.2021,972  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            756,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,           11.5,              319803,810       ,0       ,0       ,0       ,0       ,0       ,0,
         319804,               ,               KÃ¼bel Sandra crema 13.5cm,               KÃ¼bel Sandra crema 13.5cm,    1.69,       0,    2.39,       0,     6,      ,      ,      ,        ,          ,          ,      1462,01.03.2021,576  ,19.04.2021,864  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             22,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,           13.5,              319803,82        ,0       ,0       ,0       ,0       ,0       ,0,
         319805,               ,                 KÃ¼bel Sandra crema 16cm,                 KÃ¼bel Sandra crema 16cm,    2.29,       0,    3.29,       0,     6,      ,      ,      ,        ,          ,          ,       864,01.03.2021,420  ,19.04.2021,420  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             24,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,             16,              319803,48        ,0       ,0       ,0       ,0       ,0       ,0,
         319806,               ,               KÃ¼bel Sandra crema 18.5cm,               KÃ¼bel Sandra crema 18.5cm,    2.99,       0,    4.19,       0,     6,      ,      ,      ,        ,          ,          ,       600,01.03.2021,288  ,19.04.2021,288  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             24,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,           18.5,              319803,24        ,0       ,0       ,0       ,0       ,0       ,0,
         319807,               ,                 KÃ¼bel Sandra crema 21cm,                 KÃ¼bel Sandra crema 21cm,    3.59,       0,    5.09,       0,     4,      ,      ,      ,        ,          ,          ,       439,01.03.2021,192  ,19.04.2021,192  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             55,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,             21,              319803,55        ,0       ,0       ,0       ,0       ,0       ,0,
         319808,               ,                 KÃ¼bel Sandra crema 24cm,                 KÃ¼bel Sandra crema 24cm,    5.99,       0,    8.59,       0,     1,      ,      ,      ,        ,          ,          ,       220,01.03.2021,96   ,19.04.2021,144  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -20,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,             24,              319803,-4        ,0       ,0       ,0       ,0       ,0       ,0,
         319809,               ,                 KÃ¼bel Sandra crema 29cm,                 KÃ¼bel Sandra crema 29cm,    6.99,       0,    9.89,       0,     1,      ,      ,      ,        ,          ,          ,       145,01.03.2021,72   ,19.04.2021,72   ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              1,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          crema,             29,              319803,5         ,0       ,0       ,0       ,0       ,0       ,0,
         319810,               ,                KÃ¼bel Sandra rosa 11.5cm,                KÃ¼bel Sandra rosa 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,      1356,19.04.2021,972  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            384,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,           11.5,              319803,501       ,0       ,0       ,0       ,0       ,0       ,0,
         319811,               ,                KÃ¼bel Sandra rosa 13.5cm,                KÃ¼bel Sandra rosa 13.5cm,    1.69,       0,    2.39,       0,     6,      ,      ,      ,        ,          ,          ,       552,19.04.2021,576  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -24,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,           13.5,              319803,90        ,0       ,0       ,0       ,0       ,0       ,0,
         319812,               ,                  KÃ¼bel Sandra rosa 16cm,                  KÃ¼bel Sandra rosa 16cm,    2.29,       0,    3.29,       0,     6,      ,      ,      ,        ,          ,          ,       276,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            276,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,             16,              319803,348       ,0       ,0       ,0       ,0       ,0       ,0,
         319813,               ,                KÃ¼bel Sandra rosa 18.5cm,                KÃ¼bel Sandra rosa 18.5cm,    2.99,       0,    4.19,       0,     6,      ,      ,      ,        ,          ,          ,       462,19.04.2021,288  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            174,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,           18.5,              319803,210       ,0       ,0       ,0       ,0       ,0       ,0,
         319814,               ,                  KÃ¼bel Sandra rosa 21cm,                  KÃ¼bel Sandra rosa 21cm,    3.59,       0,    5.09,       0,     4,      ,      ,      ,        ,          ,          ,        87,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             87,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,             21,              319803,107       ,0       ,0       ,0       ,0       ,0       ,0,
         319815,               ,                  KÃ¼bel Sandra rosa 24cm,                  KÃ¼bel Sandra rosa 24cm,    5.99,       0,    8.59,       0,     1,      ,      ,      ,        ,          ,          ,       113,01.03.2021,96   ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             17,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,             24,              319803,33        ,0       ,0       ,0       ,0       ,0       ,0,
         319816,               ,                  KÃ¼bel Sandra rosa 29cm,                  KÃ¼bel Sandra rosa 29cm,    6.99,       0,    9.89,       0,     1,      ,      ,      ,        ,          ,          ,        51,01.03.2021,72   ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -21,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           rosa,             29,              319803,1         ,0       ,0       ,0       ,0       ,0       ,0,
         319817,               ,               KÃ¼bel Sandra taupe 11.5cm,               KÃ¼bel Sandra taupe 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,      1548,01.03.2021,972  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            576,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,           11.5,              319803,639       ,0       ,0       ,0       ,0       ,0       ,0,
         319818,               ,               KÃ¼bel Sandra taupe 13.5cm,               KÃ¼bel Sandra taupe 13.5cm,    1.69,       0,    2.39,       0,     6,      ,      ,      ,        ,          ,          ,       840,01.03.2021,576  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            264,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,           13.5,              319803,324       ,0       ,0       ,0       ,0       ,0       ,0,
         319819,               ,                 KÃ¼bel Sandra taupe 16cm,                 KÃ¼bel Sandra taupe 16cm,    2.29,       0,    3.29,       0,     6,      ,      ,      ,        ,          ,          ,       630,01.03.2021,420  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            210,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,             16,              319803,234       ,0       ,0       ,0       ,0       ,0       ,0,
         319820,               ,               KÃ¼bel Sandra taupe 18.5cm,               KÃ¼bel Sandra taupe 18.5cm,    2.99,       0,    4.19,       0,     6,      ,      ,      ,        ,          ,          ,       328,01.03.2021,288  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             40,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,           18.5,              319803,64        ,0       ,0       ,0       ,0       ,0       ,0,
         319821,               ,                 KÃ¼bel Sandra taupe 21cm,                 KÃ¼bel Sandra taupe 21cm,    3.59,       0,    5.09,       0,     4,      ,      ,      ,        ,          ,          ,       289,01.03.2021,192  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             97,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,             21,              319803,117       ,0       ,0       ,0       ,0       ,0       ,0,
         319822,               ,                 KÃ¼bel Sandra taupe 24cm,                 KÃ¼bel Sandra taupe 24cm,    5.99,       0,    8.59,       0,     1,      ,      ,      ,        ,          ,          ,       257,01.03.2021,96   ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            161,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,             24,              319803,175       ,0       ,0       ,0       ,0       ,0       ,0,
         319823,               ,                 KÃ¼bel Sandra taupe 29cm,                 KÃ¼bel Sandra taupe 29cm,    6.99,       0,    9.89,       0,     1,      ,      ,      ,        ,          ,          ,        86,01.03.2021,72   ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             14,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          taupe,             29,              319803,34        ,0       ,0       ,0       ,0       ,0       ,0,
         319824,               ,               KÃ¼bel Sandra terra 11.5cm,               KÃ¼bel Sandra terra 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,       468,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            468,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          terra,           11.5,              319803,468       ,0       ,0       ,0       ,0       ,0       ,0,
         319825,               ,               KÃ¼bel Sandra terra 13.5cm,               KÃ¼bel Sandra terra 13.5cm,    1.69,       0,    2.39,       0,     6,      ,      ,      ,        ,          ,          ,        66,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             66,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          terra,           13.5,              319803,66        ,0       ,0       ,0       ,0       ,0       ,0,
         319826,               ,                 KÃ¼bel Sandra terra 16cm,                 KÃ¼bel Sandra terra 16cm,    2.29,       0,    3.29,       0,     6,      ,      ,      ,        ,          ,          ,        96,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             96,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          terra,             16,              319803,108       ,0       ,0       ,0       ,0       ,0       ,0,
         319828,               ,                 KÃ¼bel Sandra terra 21cm,                 KÃ¼bel Sandra terra 21cm,    3.59,       0,    5.09,       0,     4,      ,      ,      ,        ,          ,          ,        44,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             44,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          terra,             21,              319803,60        ,0       ,0       ,0       ,0       ,0       ,0,
         319831,               ,                KÃ¼bel Sandra weiÃ 11.5cm,                KÃ¼bel Sandra weiÃ 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,       972,16.08.2021,972  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              0,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,           11.5,              319803,270       ,0       ,0       ,0       ,0       ,0       ,0,
         319832,               ,                KÃ¼bel Sandra weiÃ 13.5cm,                KÃ¼bel Sandra weiÃ 13.5cm,    1.69,       0,    2.39,       0,     6,      ,      ,      ,        ,          ,          ,       534,19.04.2021,576  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -42,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,           13.5,              319803,192       ,0       ,0       ,0       ,0       ,0       ,0,
         319833,               ,                  KÃ¼bel Sandra weiÃ 16cm,                  KÃ¼bel Sandra weiÃ 16cm,    2.29,       0,    3.29,       0,     6,      ,      ,      ,        ,          ,          ,       702,19.04.2021,420  ,16.08.2021,420  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -138,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,             16,              319803,48        ,0       ,0       ,0       ,0       ,0       ,0,
         319834,               ,                KÃ¼bel Sandra weiÃ 18.5cm,                KÃ¼bel Sandra weiÃ 18.5cm,    2.99,       0,    4.19,       0,     6,      ,      ,      ,        ,          ,          ,       467,19.04.2021,288  ,16.08.2021,288  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -109,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,           18.5,              319803,29        ,0       ,0       ,0       ,0       ,0       ,0,
         319835,               ,                  KÃ¼bel Sandra weiÃ 21cm,                  KÃ¼bel Sandra weiÃ 21cm,    3.59,       0,    5.09,       0,     4,      ,      ,      ,        ,          ,          ,       283,19.04.2021,192  ,16.08.2021,192  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -101,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,             21,              319803,15        ,0       ,0       ,0       ,0       ,0       ,0,
         319836,               ,                  KÃ¼bel Sandra weiÃ 24cm,                  KÃ¼bel Sandra weiÃ 24cm,    5.99,       0,    8.59,       0,     1,      ,      ,      ,        ,          ,          ,       117,19.04.2021,96   ,16.08.2021,96   ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -75,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,             24,              319803,0         ,0       ,0       ,0       ,0       ,0       ,0,
         319837,               ,                  KÃ¼bel Sandra weiÃ 29cm,                  KÃ¼bel Sandra weiÃ 29cm,    6.99,       0,    9.89,       0,     1,      ,      ,      ,        ,          ,          ,       132,19.04.2021,72   ,16.08.2021,144  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -84,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           weiÃ,             29,              319803,62        ,0       ,0       ,0       ,0       ,0       ,0,
         319838,               ,           KÃ¼bel Sandra anthrazit 11.5cm,           KÃ¼bel Sandra anthrazit 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,      1332,19.04.2021,972  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            360,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,           11.5,              319803,594       ,0       ,0       ,0       ,0       ,0       ,0,
         319839,               ,           KÃ¼bel Sandra anthrazit 13.5cm,           KÃ¼bel Sandra anthrazit 13.5cm,    1.69,       0,    2.39,       0,     6,      ,      ,      ,        ,          ,          ,      1020,19.04.2021,576  ,16.08.2021,576  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -132,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,           13.5,              319803,42        ,0       ,0       ,0       ,0       ,0       ,0,
         319840,               ,             KÃ¼bel Sandra anthrazit 16cm,             KÃ¼bel Sandra anthrazit 16cm,    2.29,       0,    3.29,       0,     6,      ,      ,      ,        ,          ,          ,      1134,19.04.2021,420  ,16.08.2021,840  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -126,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,             16,              319803,12        ,0       ,0       ,0       ,0       ,0       ,0,
         319841,               ,           KÃ¼bel Sandra anthrazit 18.5cm,           KÃ¼bel Sandra anthrazit 18.5cm,    2.99,       0,    4.19,       0,     6,      ,      ,      ,        ,          ,          ,       788,19.04.2021,288  ,16.08.2021,576  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -76,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,           18.5,              319803,14        ,0       ,0       ,0       ,0       ,0       ,0,
         319842,               ,             KÃ¼bel Sandra anthrazit 21cm,             KÃ¼bel Sandra anthrazit 21cm,    3.59,       0,    5.09,       0,     4,      ,      ,      ,        ,          ,          ,       482,19.04.2021,192  ,16.08.2021,384  ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -94,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,             21,              319803,-2        ,0       ,0       ,0       ,0       ,0       ,0,
         319843,               ,             KÃ¼bel Sandra anthrazit 24cm,             KÃ¼bel Sandra anthrazit 24cm,    5.99,       0,    8.59,       0,     1,      ,      ,      ,        ,          ,          ,       191,19.04.2021,144  ,16.08.2021,96   ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -49,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,             24,              319803,34        ,0       ,0       ,0       ,0       ,0       ,0,
         319844,               ,             KÃ¼bel Sandra anthrazit 29cm,             KÃ¼bel Sandra anthrazit 29cm,    6.99,       0,    9.89,       0,     1,      ,      ,      ,        ,          ,          ,       122,19.04.2021,72   ,16.08.2021,72   ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -22,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,             29,              319803,35        ,0       ,0       ,0       ,0       ,0       ,0,
         319845,               ,                 KÃ¼bel Sandra rot 11.5cm,                 KÃ¼bel Sandra rot 11.5cm,    1.09,       0,    1.59,       0,     9,      ,      ,      ,        ,          ,          ,       711,26.07.2021,972  ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -261,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,            rot,           11.5,              319803,0         ,0       ,0       ,0       ,0       ,0       ,0,
